UserId,ProductId,Product Name,Summary,Text
A34NBH479RB0E,B00004CI84,Movie,FUNNY,"I THOUGHT THIS MOVIE WAS SO FUNNY, MICHAEL KEATON AS BEETLEJUICE WAS RIGHT ON.  AND ALEC BALDWIN PLAYING A GEEKY HUSBAND IS PRICELESS.  I LOVE THE DA-OO SCENCE.  THE KIDS AND I REALLY ENJOY THIS ONE."
A1ODDK3N8XC7UP,B00004CI84,Movie,Classic,I bought the movie because I remember enjoying it as a kid. it did not disappoint. The story and look of the film holds up well.
AJKJBUF3BUXH0,B00004CI84,Movie,Blu-ray Movie,I think blu-ray movies are great.  Although there are some of the older movies that have been done in blu-ray that haven't really come up to the blu-ray quality that the newer movies have.  But I guess that's life.  This one is pretty good quality.
A1G3SYHKCFNYLJ,B00004CI84,Movie,Great video!,One of Michael Keaton's early and best performances. The scene at the dinner table with Harry Belafonte's classic soundtrack is great. I'm not a fan of ultra lib' Alec baldwin but this is really Michael Keaton's movie.
A1NI0VOVXZBM7Y,B00004CI84,Movie,Beetlejuice,"You either Like Tim Burton or you don't,I fall in the latter.BeetleJuice is not a big deal for me despite it's huge following and Burton's Following,While there are funny moments I am not the type to like Alice In Wonderland type films that are ""trippy"".I think the Highlight for Me Is Robert Goulet(Goulet!robert gouleeeeeeeeet!)and Wionna Ryder,I can't stand Baldwin."
A3PJJ7MNJNBXXO,B00004CI84,Movie,Bettlejuice movie,"Fun movie, enjoy watching Michael Keaton, watched this movie for many years and wanted a copy for my home library."
AX5JX1E40EBT8,B00004CI84,Movie,Nice,"I live in Brazil and I could not find the movie ara sell here, I contacted all distributors and could not find the movie on DVD. I decided to look into the amazon and found on Blu-Ray. I was very happy with the purchase and now I can only enjoy."
A1GG1SWT2QTOFD,B00004CI84,Movie,love this movie,i got this cause i love the more. the quality is okay but i guess it would look nicer on a 120hz tv
A3K8TDFH5GOPNE,B00004CI84,Movie,A Classic Commedy Piece,An excellent commedy movie. It's alway good to have a piece of good commedy in your movie collection.
A3FGGGA3ADZ2Z9,B00004CI84,Movie,Forgot how funny this was.,"Being a child of the 70""s / 80""s I am now collecting movies from that era. I forgot how funny Beetlejuice is. Great movie!"
A3J0V5L5APJ61R,B00004CI84,Movie,"Day-O, Day-O","My 12 year old had never seen this movie so I bought it for her for Christmas. Needless to say it has been on ever since! Personally, I think this was Michael Keaton's best performance - the Harry Belafonte soundtrack rocks also!"
A17WKJUZPRWGY9,B00004CI84,Movie,Awesome Cheese,"This is one of my favorite movies (and, now that I've purchased it, one of my kids' favorites, too!). This movie is so hilariously cheesy it's irresistable. The soundtrack is great, and the kids always jump up to dance along with the characters at the dinner scene. While some of the lines border on awful, the actors are (usually) believable... and who wouldn't mind watching a young Alec Baldwin (remember? back when he was a hottie?). This movie is a classic and a great addition to any movie library (if for nothing else than historical value)."
ADB8XCKNSDY5Z,B00004CI84,Movie,It's Just So Gross!,"I grew up with this movie.  At first I thought it had no plot, and was just a series of gross random events where Beetlejuice does bad stuff.  Now I realize that it does have a plot, and a very good one.  I don't recall any other movie where ghosts have trouble trying to scare living people out of a house and have to hire another ghost who claims to be an expert.  However, after this set-up happens, THAT'S when the movie becomes a series of gross random events where Beetlejuice does bad stuff.<br /><br />Whenever someone mentions Beetlejuice, I think of nothing else but all the weird stuff that's in it.  For instance, when the ghosts try to leave the house, they wind up in some crazy desert place where giant sandworms threaten to eat them.  The movie doesn't do a great job of explaining where this place is, but I think it's the planet Saturn.  Needless to say, since the ghosts can't leave their house, it definitely motivates them to scare away the living people moving in (a bunch of weirdos by the way, so that provides some extra incentive)<br /><br />Then there's the lost souls room, the guy stretching out his head to look like some sort of chicken, the shrimp cocktail turning into hands, Beetlejuice living in a model of the city, the chalk-drawn door opening up to a portal, and the moving art statues.  This movie is just flat-out bizarre.  There's so much that's packed into it.<br /><br />But its kind of a downer that the afterlife is shown as some kind of overly-administrative going to and fro, where you have to read a handbook, wait in an office, talk to a case worker, and do all other kinds of boring things.<br /><br />Here's the kicker.  I work in a funeral home, and this movie STILL grosses me out.  Walking dead folks are all over the place.  Some sawn in half, others flattened by a truck, and Beetlejuice himself looks to have some kind of mild skin decomposition.  But by far the scene that's hardest to stomach is the seance.  The ghosts are summoned in their wedding outfits only to grow older and older until they start to fall apart.  I should be thankful that they weren't shown as green and bloated throughout the whole movie, since drowning's the thing that killed them.<br /><br />This is one of the most original and disgusting films you'll ever see.  I think everybody should see it once, just to see how bizarrely creative it is.  Obviously a whole heck of a lot of work went into it.  Beetlejuice himself made me laugh quite a bit, with lines like, ""Attention K-Mart shoppers!"" but he sure did gross me out a lot too.<br /><br />I kind of wish Burton would have stayed away from the Halloween type movies and did more stuff like Pee-Wee's Big Adventure.  I've been wanting to see Big Fish for a while, but I heard its not very good."
A2WTQL7T70Z1H1,B00004CI84,Movie,fun!,"I have loved this movie since I was a kid!  I loved the characters and the creepy special effects.  the ghosts were funny, but the living humans were even funnier!  it's just a fun movie that you can sit back and enjoy."
A1ZPALFR6ZYKRH,B00004CI84,Movie,Hilarious the the end... of time LOL!,"Bravo Bravo! The atmosphere of this movie is spectacular! It has it's share of gloomy moments and hilarious moments which is what made this movie the success that it was, is, and forever will be."
ASCVAUPIB31OD,B00004CI84,Movie,A Classic One Indeed,"This movie is one of Tim burton's classic movies. A very amusing tale about the after life, About a young couple that died as a result of a car accident. From here on, the couple is getting acquainted with the ghost life style, The good and the bad things (Beetlejuice) , And a psychic sweet girl who is the only one able to see them. A trully great acting performence by all the classic Actors."
A2RLGG5XB5ID34,B00004CI84,Movie,One of the best movies ever!,"This movie rocks! seriously! if you are board, sick, ect. this is the movie to get you threw it! buy this movie! i have it on vhs and dvd and just to let everyone know, there is a few different things between them! but both of them are awesome! GET THEM BOTH! YOU WON'T BE DISSAPOINTED! if you like edward sissorhands, the nightmare before christmas, or any of the addams family get this!"
A2DEE7F9XKP3ZR,B00004CI84,Movie,Research - Beatlejuice video - French version,I'm getting crazy.I'm looking for Beatlejuice french version video.<p>Is it really impossible today not to find the French VHS version of this film ?<p>Could U please tell me something about it ? Tks
A3M5O6UHXO9IBU,B00004CI84,Movie,Certificate: Puerile,Embarrassing comedy that comes over like a child with 'attention deficit disorder' begging for your approval. Even the film's own internal logic is thrown away towards the end to no extra purpose. The girl floating in the air at the end is rather sweet though.
