INFORMACIÓN GENERAL ESTACIONES,,,,,,,,,NORMAL CLIMATOLÓGICA ESTÁNDAR DE No DE DÍAS CON LLUVIA ≥ 1 mm PARA EL PERIODO 1991-2020,,,,,,,,,,,,,  Cumplen la directriz No 1203 del 2017 de la OMM,
CODIGO,CATEGORIA,ESTACIÓN,MUNICIPIO,DEPARTAMENTO,AO,ALTITUD (m),LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL, Número de meses,% de cumplimiento
26020120,PM,Caloto,Caloto,Cauca,9,1136,"-76,41","3,03","7,3","6,8","9,3","9,5","7,1","4,0","3,0","2,5","5,0","9,9","11,4","9,3","85,1",343,"95,3%"
26040310,PM,Río Palo,Caloto,Cauca,9,1090,"-76,38","3,07","9,1","8,7","12,1","14,1","10,6","6,5","3,3","2,6","5,2","12,8","16,3","11,3","112,6",358,"99,4%"
26040250,PM,Corinto,Corinto,Cauca,9,1107,"-76,25","3,18","7,9","6,8","8,4","9,6","7,8","4,9","3,6","2,5","5,5","10,8","11,8","8,7","88,4",300,"83,3%"
26030030,PM,Cabana Inderena,El Tambo (Cauca),Cauca,9,2658,"-76,91","2,64","23,3","19,2","22,2","22,1","21,0","14,1","10,3","8,8","16,0","24,8","26,0","25,1","232,8",324,"90,0%"
26030060,PM,Gamboa,El Tambo (Cauca),Cauca,9,2171,"-76,85","2,63","20,3","19,4","21,7","22,0","20,6","14,2","11,1","9,6","16,1","25,0","25,5","24,1","229,7",357,"99,2%"
53070060,PM,Honduras,El Tambo (Cauca),Cauca,7,230,"-77,15","2,64","18,9","17,0","19,6","20,0","18,8","15,4","13,5","14,0","16,3","21,7","22,7","22,1","220,0",313,"86,9%"
53070090,PM,La Gallera,El Tambo (Cauca),Cauca,9,1597,"-76,91","2,75","19,3","16,9","19,3","20,7","20,1","15,5","12,4","11,1","16,1","23,1","23,3","21,5","219,2",335,"93,1%"
26030080,PM,La Romelia,El Tambo (Cauca),Cauca,9,2502,"-76,90","2,62","19,9","17,8","19,2","18,9","17,8","13,6","10,4","8,2","14,8","21,3","24,3","21,0","207,2",325,"90,3%"
52010100,PG,Quilcase,El Tambo (Cauca),Cauca,9,916,"-76,85","2,33","12,2","10,5","14,1","14,1","12,6","7,5","4,2","3,7","6,3","14,6","18,3","16,0","134,2",326,"90,6%"
26030090,PM,Remolino,El Tambo (Cauca),Cauca,9,1628,"-76,83","2,52","12,5","11,1","11,4","13,4","11,8","5,7","4,3","4,3","7,8","16,1","20,8","16,5","135,8",357,"99,2%"
26030050,PM,Tambo,El Tambo (Cauca),Cauca,9,1742,"-76,81","2,46","14,7","12,3","13,3","15,2","13,0","8,0","5,9","5,3","10,0","17,3","21,1","18,1","154,2",330,"91,7%"
21050250,PM,Altamira,Inzá,Cauca,4,2235,"-76,10","2,50","11,3","13,0","18,7","19,3","21,3","20,1","19,3","15,6","13,6","17,1","17,4","13,8","200,5",360,"100,0%"
21050310,PM,Escuela Riosucio 2,Inzá,Cauca,4,2750,"-76,17","2,45","16,5","17,8","23,9","26,1","28,4","26,8","27,0","23,1","21,2","23,4","22,2","20,2","276,7",340,"94,4%"
21050230,PM,San Andrés,Inzá,Cauca,4,1595,"-76,05","2,58","9,1","10,0","12,3","13,6","15,2","14,6","13,9","10,8","8,9","11,9","13,8","10,8","144,7",338,"93,9%"
21055030,CO,Santa Leticia,Inzá,Cauca,4,2085,"-76,16","2,24","13,3","15,3","19,8","22,0","23,1","22,0","22,5","18,2","16,2","19,3","19,1","16,5","227,4",354,"98,3%"
21050240,PM,Santa Teresa,Inzá,Cauca,4,1600,"-76,05","2,46","10,5","11,9","15,5","16,1","18,3","15,7","15,3","12,5","10,9","15,7","15,6","12,1","170,1",344,"95,6%"
52025090,CP,La Sierra,La Sierra,Cauca,7,1870,"-76,75","2,19","16,6","13,4","17,2","17,8","16,5","10,0","6,2","5,7","8,3","18,2","22,5","20,6","173,0",343,"95,3%"
52020020,PM,La Vega,La Vega,Cauca,7,2272,"-76,78","2,01","11,3","10,1","12,0","12,8","9,2","6,1","4,8","2,8","5,1","13,7","17,5","13,5","119,0",338,"93,9%"
53080020,PM,La Concha,López,Cauca,7,150,"-77,14","3,17","25,4","21,6","23,6","25,5","27,4","25,7","25,8","25,5","27,3","28,5","27,0","26,4","309,6",351,"97,5%"
53070050,PM,Noanamito,López,Cauca,7,100,"-77,54","3,08","16,9","11,0","13,3","16,9","20,9","20,3","18,9","19,5","20,6","21,6","19,4","18,1","217,4",350,"97,2%"
53070030,PM,Puerto López,López,Cauca,7,80,"-77,25","2,85","25,5","21,9","23,3","24,9","26,4","25,3","25,2","25,5","25,9","27,0","26,3","28,0","305,3",348,"96,7%"
26060200,PM,Cajones,Miranda,Cauca,9,2472,"-76,14","3,23","11,3","10,8","14,9","16,4","15,9","13,9","14,3","10,8","10,9","16,4","18,2","13,3","167,2",351,"97,5%"
26065020,CO,Miranda,Miranda,Cauca,9,1133,"-76,22","3,25","9,3","9,4","12,5","12,9","12,3","8,2","6,3","4,3","9,0","14,1","15,1","11,1","124,6",349,"96,9%"
26020220,PM,Morales,Morales (Cauca),Cauca,9,1692,"-76,62","2,77","15,8","15,5","19,9","19,9","18,7","11,7","8,7","7,7","11,5","17,7","20,1","17,4","184,8",351,"97,5%"
21050070,PM,Belalcazar,Páez (Belalcázar),Cauca,4,1439,"-75,97","2,66","8,7","9,9","13,6","15,6","15,2","14,2","14,3","11,7","11,7","13,1","13,8","12,3","154,0",315,"87,5%"
21050220,PM,San Luis,Páez (Belalcázar),Cauca,4,1462,"-75,93","2,57","7,5","7,8","10,0","10,3","9,1","8,3","7,6","6,3","6,3","8,1","9,7","8,4","99,6",347,"96,4%"
52025080,CO,Estrecho Patía  - AUT ,Patía (El Bordo),Cauca,7,720,"-77,12","1,96","8,6","7,8","9,8","9,9","9,1","4,2","2,5","2,4","4,7","11,3","14,7","12,1","96,9",349,"96,9%"
52010160,PM,La Mesa,Patía (El Bordo),Cauca,7,580,"-77,12","2,26","15,1","14,0","15,9","14,9","13,6","7,4","5,2","4,4","7,4","17,8","22,2","18,2","156,1",324,"90,0%"
52010180,PM,Patía,Patía (El Bordo),Cauca,7,680,"-77,05","2,07","9,0","7,4","10,4","10,3","7,5","4,4","3,0","2,4","4,0","11,9","14,4","12,0","96,5",313,"86,9%"
26020030,PM,Piendamo,Piendamó,Cauca,9,1872,"-76,54","2,64","14,2","14,0","16,3","16,2","13,8","8,9","6,4","5,1","8,9","15,4","18,4","15,4","152,9",356,"98,9%"
26025100,CO,Tunia,Piendamó,Cauca,9,1822,"-76,53","2,67","15,8","15,7","18,9","19,8","17,1","10,4","7,9","5,8","9,3","17,6","19,3","18,2","175,9",341,"94,7%"
26020180,PM,Sate,Popayán,Cauca,9,1742,"-76,64","2,50","16,0","13,7","15,3","15,0","14,9","9,5","6,9","5,0","10,0","17,3","20,4","18,0","162,0",353,"98,1%"
26045010,CO,Ingenio Bengala,Puerto Tejada,Cauca,9,983,"-76,41","3,26","7,9","7,8","11,0","13,0","12,1","7,2","5,5","4,6","8,7","11,3","13,1","9,6","111,8",331,"91,9%"
26010020,PM,Coconuco,Puracé (Coconuco),Cauca,9,2419,"-76,50","2,34","13,1","12,4","16,3","18,1","16,3","10,1","6,6","4,8","7,8","16,6","20,5","16,7","159,1",360,"100,0%"
26010030,PM,Puracé,Puracé (Coconuco),Cauca,9,2652,"-76,45","2,38","11,1","11,0","13,2","13,4","12,6","7,2","5,8","3,8","5,9","14,8","18,7","14,3","131,7",357,"99,2%"
26020320,PM,Termales Pilimbala,Puracé (Coconuco),Cauca,9,3482,"-76,40","2,36","15,4","16,0","19,3","21,2","22,1","22,4","21,1","18,3","15,6","19,8","21,7","19,0","231,8",355,"98,6%"
52010050,PG,Parraga,Rosas,Cauca,7,1500,"-76,79","2,23","14,7","11,1","15,1","15,1","13,7","8,1","4,8","4,1","7,1","15,5","21,1","18,7","149,0",353,"98,1%"
52010040,PM,Rosas,Rosas,Cauca,7,1750,"-76,74","2,26","15,5","12,5","15,7","15,8","14,5","7,6","5,0","4,5","7,7","16,3","21,2","19,4","155,7",355,"98,6%"
52020070,PM,Santiago,San Sebastián,Cauca,7,2180,"-76,78","1,81","11,4","10,1","10,6","10,6","9,9","8,8","8,8","7,7","5,8","11,3","16,7","14,1","125,7",356,"98,9%"
44015030,CP,Valencia,San Sebastián,Cauca,7,2900,"-76,67","1,90","12,4","11,3","13,9","16,1","16,4","17,8","20,1","15,5","12,1","13,7","16,9","13,5","179,7",353,"98,1%"
44010100,PG,Santa Rosa,Santa Rosa (Cauca),Cauca,7,1510,"-76,57","1,69","14,4","14,9","19,7","22,6","25,5","25,6","26,2","23,0","20,5","19,5","18,3","16,9","247,1",358,"99,4%"
26020200,PM,El Amparo,Santander De Quilichao,Cauca,9,1197,"-76,49","2,96","10,7","10,7","14,8","15,2","14,9","10,1","6,7","5,8","9,4","14,6","15,8","13,2","141,8",347,"96,4%"
26020250,PM,Mondomo,Santander De Quilichao,Cauca,9,1397,"-76,55","2,90","9,8","9,4","11,9","12,3","11,0","7,7","5,9","4,1","7,1","11,1","14,0","10,8","115,3",360,"100,0%"
26020020,PM,Silvia Pta Electri,Silvia,Cauca,9,2446,"-76,35","2,62","10,0","9,7","12,0","12,9","9,1","6,2","5,2","4,7","5,7","12,4","15,5","12,4","115,6",357,"99,2%"
52010190,PM,Las Estrellas,Sotará (Paispamba),Cauca,7,2430,"-76,61","2,17","12,8","10,0","12,5","13,2","10,6","6,0","5,8","3,2","5,3","13,9","18,8","17,9","130,2",306,"85,0%"
52015010,CO,Paispamba,Sotará (Paispamba),Cauca,7,2450,"-76,61","2,25","14,2","12,8","15,7","14,6","12,3","6,5","5,2","3,6","6,0","16,4","20,6","18,1","145,9",316,"87,8%"
26050060,PM,Suárez,Suárez (Cauca),Cauca,9,1095,"-76,70","2,95","12,0","11,4","15,3","16,2","16,3","11,5","7,3","7,2","10,3","16,1","18,1","14,9","156,5",360,"100,0%"
52010110,PM,Saladito,Timbío,Cauca,7,1820,"-76,62","2,33","15,5","14,4","16,6","17,3","14,7","7,7","4,7","4,5","5,9","16,7","23,0","21,0","162,1",353,"98,1%"
53060010,PM,Bocas de Patía,Timbiquí,Cauca,7,40,"-77,47","2,79","22,5","16,9","18,4","20,8","22,6","22,6","20,9","21,6","22,3","22,8","21,1","21,7","254,1",305,"84,7%"
53050020,PM,Timbiquí,Timbiquí,Cauca,7,30,"-77,66","2,77","18,3","13,9","16,1","18,5","20,9","20,2","19,4","18,1","20,5","21,6","19,0","18,9","225,3",334,"92,8%"
26040260,CP,Toribío Alertas,Toribío,Cauca,9,1774,"-76,26","2,95","11,7","11,1","14,6","15,3","14,2","9,5","6,8","5,0","7,4","15,6","17,7","14,0","142,9",326,"90,6%"
26025070,CO,Gabriel López,Totoró,Cauca,9,3000,"-76,29","2,51","10,5","10,2","13,3","16,0","18,4","19,0","20,3","16,4","12,1","14,0","16,1","11,5","177,9",339,"94,2%"
26020460,PM,Polindara,Totoró,Cauca,9,2507,"-76,40","2,49","11,5","9,7","12,8","12,6","10,7","7,2","5,1","2,9","5,7","13,6","17,8","13,7","123,4",360,"100,0%"
26020130,PM,Totoró,Totoró,Cauca,9,2427,"-76,42","2,54","12,4","11,8","13,8","13,6","10,3","5,2","3,2","3,0","5,4","13,8","18,3","15,9","126,7",359,"99,7%"
26060030,PM,Villa Rica,Villa Rica,Cauca,9,988,"-76,46","3,18","9,3","9,2","13,2","15,0","15,1","9,1","7,6","5,7","9,4","14,4","15,7","11,8","135,5",355,"98,6%"
23215030,PM,Aguas Claras,Aguachica,Cesar,8,208,"-73,60","8,23","1,6","2,4","4,6","9,0","11,8","9,5","9,9","10,5","11,3","10,8","7,8","3,4","92,6",331,"91,9%"
23190710,PM,Barranca Lebrija,Aguachica,Cesar,8,50,"-73,72","8,01","1,2","1,7","4,3","8,9","11,3","8,9","8,8","10,2","10,1","9,6","7,2","2,2","84,3",357,"99,2%"
23210130,PM,Totumal,Aguachica,Cesar,8,250,"-73,58","8,25","1,5","2,3","5,1","9,7","12,6","9,7","10,4","10,6","11,4","12,0","8,6","3,8","97,7",354,"98,3%"
28020460,PM,Codazzi Dc,Agustín Codazzi,Cesar,5,90,"-73,24","10,04","1,1","1,5","3,8","6,2","8,3","5,4","5,9","8,0","6,8","9,6","7,1","2,8","66,6",358,"99,4%"
28020600,PM,El Retorno ,Agustín Codazzi,Cesar,5,150,"-73,36","9,85","0,9","1,3","3,4","4,8","7,9","5,5","4,7","6,3","7,6","8,5","6,7","2,1","59,7",346,"96,1%"
28025090,CO,Hacienda Centenario,Agustín Codazzi,Cesar,5,100,"-73,27","9,85","1,4","2,0","5,4","9,0","12,9","10,1","10,1","12,8","13,2","13,6","10,8","3,7","105,0",356,"98,9%"
28020080,PM,Hacienda Las Playas,Agustín Codazzi,Cesar,5,60,"-73,46","9,85","0,7","0,9","3,5","5,9","6,9","5,5","5,3","6,3","6,8","8,1","6,1","1,7","57,7",338,"93,9%"
28020440,PM,Hacienda Santa Teresa,Agustín Codazzi,Cesar,5,80,"-73,29","9,92","1,6","1,6","4,4","7,6","10,8","8,2","8,5","10,9","11,1","12,6","9,2","2,8","89,3",348,"96,7%"
28025070,AM,Motilonia Codazzi,Agustín Codazzi,Cesar,5,180,"-73,25","10,00","1,4","2,2","5,0","8,9","12,4","9,4","9,4","11,7","12,1","13,3","10,3","3,3","99,3",355,"98,6%"
25020220,PM,Astrea,Astrea,Cesar,5,50,"-73,97","9,49","0,8","1,4","4,0","5,8","6,8","4,9","5,1","6,5","7,4","8,0","6,6","1,9","59,2",359,"99,7%"
25021650,PM,El Yucal,Astrea,Cesar,5,40,"-73,88","9,56","0,9","1,5","2,9","4,9","6,6","3,8","4,3","6,0","7,1","7,2","6,3","2,1","53,6",355,"98,6%"
28040030,PM,Bosconia,Bosconia,Cesar,5,130,"-73,88","9,98","1,4","1,8","4,6","7,2","9,4","7,1","7,3","9,2","8,6","9,7","7,7","2,9","76,9",355,"98,6%"
28040270,PM,Hacienda Manature,Bosconia,Cesar,5,150,"-73,79","10,04","0,6","1,2","4,2","6,1","7,3","5,1","5,6","7,1","6,7","7,1","5,8","2,1","59,0",340,"94,4%"
28040070,PM,Palmariguaní,Bosconia,Cesar,5,80,"-73,95","9,93","0,8","1,3","3,5","6,0","8,2","5,4","6,1","7,3","7,4","7,3","6,2","1,8","61,3",355,"98,6%"
25021240,PM,Chimichagua,Chimichagua,Cesar,5,138,"-73,81","9,26","0,8","1,3","3,9","7,1","9,4","6,7","6,4","8,7","10,7","10,6","8,3","2,9","76,9",360,"100,0%"
25020240,PM,El Canal ,Chimichagua,Cesar,5,70,"-73,89","9,41","1,0","1,4","3,7","6,1","7,8","5,6","5,4","8,2","8,5","9,6","6,9","2,3","66,5",358,"99,4%"
25020270,PM,Saloa,Chimichagua,Cesar,5,90,"-73,73","9,19","1,5","1,5","4,8","8,8","12,3","9,1","9,9","10,7","12,6","13,8","11,3","5,1","101,4",359,"99,7%"
25025250,CO,Chiriguaná,Chiriguaná,Cesar,5,40,"-73,59","9,36","1,2","1,9","5,3","8,3","11,3","8,8","8,5","11,0","13,0","12,0","10,1","3,9","95,2",308,"85,6%"
25020260,PM,Rincon Hondo,Chiriguaná,Cesar,5,100,"-73,49","9,40","1,5","2,1","5,7","7,7","10,4","9,2","9,0","10,6","13,2","13,1","10,8","3,7","97,0",351,"97,5%"
25020250,PM,Curumaní,Curumaní,Cesar,5,100,"-73,54","9,20","2,0","2,1","5,2","8,0","11,0","9,1","10,3","11,9","12,6","14,6","11,6","4,2","102,5",354,"98,3%"
25020690,PM,Poponte,Curumaní,Cesar,5,500,"-73,41","9,42","1,0","1,5","3,8","5,8","7,8","6,8","6,3","7,3","8,5","9,3","8,1","2,3","68,5",360,"100,0%"
25020660,PM,Zapatoza,Curumaní,Cesar,5,90,"-73,75","9,01","1,1","1,0","3,1","4,9","7,4","4,6","4,9","7,1","7,9","8,7","7,3","2,8","60,8",359,"99,7%"
28040350,PM,El Paso,El Paso,Cesar,5,30,"-73,74","9,66","0,9","1,8","4,4","6,2","8,2","6,2","5,7","7,4","7,6","9,2","6,6","1,7","65,9",360,"100,0%"
25020280,PM,La Loma,El Paso,Cesar,5,30,"-73,61","9,61","0,5","1,0","3,7","5,3","6,4","4,5","5,0","7,1","8,0","8,0","6,5","1,3","57,2",333,"92,5%"
23210160,PM,Gamarra,Gamarra,Cesar,8,150,"-73,74","8,33","0,9","1,5","4,3","8,1","11,8","10,4","10,4","12,3","12,2","12,4","8,7","2,6","95,5",350,"97,2%"
23210010,PM,Puerto Mosquito,Gamarra,Cesar,8,90,"-73,76","8,19","0,5","0,9","2,8","6,8","10,2","7,8","7,2","9,1","9,6","8,9","5,2","1,8","70,9",360,"100,0%"
23215050,PM,La Mata,La Gloria,Cesar,8,163,"-73,64","8,61","2,5","2,5","6,2","10,6","13,3","10,4","9,5","12,7","16,5","14,8","11,5","4,4","114,9",316,"87,8%"
25020230,PM,La Jagüa,La Jagua De Ibirico,Cesar,5,170,"-73,34","9,56","1,1","2,2","5,0","7,9","11,4","8,5","7,9","10,4","12,2","13,8","9,7","3,7","93,8",327,"90,8%"
28010040,PM,Manaure,Manaure Balcón Del Cesar,Cesar,5,740,"-73,03","10,39","1,9","2,3","5,8","12,7","18,3","12,6","11,6","15,1","18,5","20,0","14,2","5,0","137,9",353,"98,1%"
25020670,PM,La Raya,Pailitas,Cesar,5,500,"-73,56","9,05","1,1","1,7","3,8","7,8","10,4","8,5","8,5","11,3","12,8","13,3","9,6","3,1","92,0",323,"89,7%"
25021640,PM,Santa Isabel,Pelaya,Cesar,5,40,"-73,70","8,71","1,1","1,5","3,2","6,3","7,5","6,2","6,2","8,5","9,9","10,6","8,3","2,6","71,9",358,"99,4%"
28040010,PM,Pueblo Bello,Pueblo Bello,Cesar,5,10,"-73,59","10,41","1,6","1,8","5,0","10,3","14,6","10,7","7,7","12,4","15,1","15,2","12,4","4,2","111,1",359,"99,7%"
29060090,PM,San Sebastian De R,Pueblo Bello,Cesar,5,20,"-73,60","10,56","2,5","4,3","10,5","16,7","19,0","13,0","11,7","16,8","19,5","19,8","13,3","5,6","152,7",357,"99,2%"
23190580,PM,Hacienda San Daniel ,Río De Oro,Cesar,8,75,"-73,62","8,09","1,3","2,5","4,1","8,0","11,0","8,3","8,9","9,6","10,4","10,7","7,1","3,3","85,3",348,"96,7%"
23190480,PM,Los Ángeles,Río De Oro,Cesar,8,228,"-73,51","8,10","1,6","2,7","5,7","8,6","13,2","8,6","8,8","9,9","10,5","10,7","9,0","3,4","92,6",355,"98,6%"
16050060,PM,Río De Oro,Río De Oro,Cesar,8,1200,"-73,39","8,29","2,2","2,4","5,1","10,2","14,5","9,6","8,8","13,5","15,4","14,2","9,0","5,4","110,3",360,"100,0%"
23190110,PM,El Líbano ,San Alberto,Cesar,8,164,"-73,43","7,84","3,4","4,0","7,8","12,5","12,9","10,3","9,7","10,6","12,3","13,7","13,0","7,2","117,5",359,"99,7%"
23190810,PM,Los Planes ,San Alberto,Cesar,8,650,"-73,32","7,81","6,9","6,6","12,2","15,7","16,8","12,8","11,7","14,1","15,5","18,7","19,3","12,4","162,7",351,"97,5%"
23190500,PM,San Alberto,San Alberto,Cesar,8,134,"-73,39","7,76","3,7","4,0","8,3","12,8","14,2","9,8","9,3","10,6","12,0","13,9","14,3","7,5","120,4",330,"91,7%"
28025020,CO,El Rincón ,San Diego,Cesar,5,350,"-73,13","10,27","1,6","2,1","4,8","11,1","14,6","11,1","10,5","14,5","14,1","14,7","11,1","3,3","113,7",340,"94,4%"
28020590,PM,Leticia,San Diego,Cesar,5,140,"-73,22","10,15","1,1","1,4","3,3","7,0","8,2","5,8","6,1","7,1","7,2","8,6","7,0","2,9","65,7",315,"87,5%"
28020410,PM,San Benito,San Diego,Cesar,5,150,"-73,32","10,18","0,8","0,9","2,5","6,1","8,1","5,1","5,0","6,8","7,3","8,2","7,0","2,3","60,4",341,"94,7%"
28020420,PM,San Gabriel,San Diego,Cesar,5,70,"-73,55","9,84","0,8","0,9","4,2","6,4","6,9","5,4","5,5","7,1","7,2","7,8","7,4","2,0","61,5",324,"90,0%"
23190520,PM,La Dorada,San Martín (Cesar),Cesar,8,271,"-73,44","8,00","2,7","3,0","6,8","10,6","12,1","8,9","9,3","9,2","11,6","13,0","12,2","6,3","105,6",346,"96,1%"
25020090,PM,Tamalameque,Tamalameque,Cesar,5,20,"-73,82","8,86","1,2","1,5","4,5","8,0","10,2","8,6","9,1","11,2","12,2","13,2","11,2","3,8","94,7",356,"98,9%"
28025502,SP,Aeropuerto Alfonso Lopez,Valledupar,Cesar,5,138,"-73,25","10,44","0,6","0,8","2,6","6,0","10,1","7,1","5,9","8,6","9,8","11,3","7,5","2,3","72,6",351,"97,5%"
28010360,PM,Atanquez,Valledupar,Cesar,5,800,"-73,35","10,70","1,0","1,2","4,3","10,1","12,5","5,4","5,3","8,0","12,8","15,8","9,5","2,4","88,3",326,"90,6%"
28030190,PM,Caracolí,Valledupar,Cesar,5,220,"-73,73","10,09","0,6","1,0","4,0","7,1","7,9","6,4","6,8","8,4","9,2","9,4","7,1","2,6","70,5",360,"100,0%"
28035020,CO,El Callao,Valledupar,Cesar,5,110,"-73,32","10,36","0,9","0,7","2,7","7,5","10,8","7,7","6,2","9,8","10,3","12,1","8,5","2,2","79,6",349,"96,9%"
28035040,CO,Guaymaral,Valledupar,Cesar,5,50,"-73,65","9,90","0,8","1,6","5,6","8,2","10,1","7,6","7,7","10,2","10,4","10,3","9,1","2,8","84,3",338,"93,9%"
28020150,PM,Hacienda La Esperanza ,Valledupar,Cesar,5,60,"-73,67","10,03","1,0","1,3","3,8","6,4","8,3","5,6","6,2","8,2","9,0","8,9","7,6","2,3","68,6",359,"99,7%"
28010370,PM,París De Francia,Valledupar,Cesar,5,180,"-73,33","10,31","0,4","0,8","2,6","6,5","9,2","6,3","5,6","8,4","9,2","10,2","7,2","2,1","68,5",356,"98,9%"
28010090,PM,Patillal,Valledupar,Cesar,5,450,"-73,21","10,70","0,3","0,3","1,0","4,4","7,2","3,6","3,1","4,9","6,6","8,7","5,0","1,2","46,4",328,"91,1%"
28030220,PM,San Angel,Valledupar,Cesar,5,244,"-73,44","10,35","0,1","0,2","1,4","4,0","5,8","4,5","3,2","5,0","5,2","6,8","5,2","1,0","42,5",314,"87,2%"
28010070,PM,Villa Marlene,Valledupar,Cesar,5,120,"-73,47","10,19","1,0","0,9","3,3","6,4","8,1","5,6","6,0","8,5","8,6","8,5","7,4","1,4","65,7",360,"100,0%"
28035010,CO,Villa Rosa,Valledupar,Cesar,5,70,"-73,55","10,19","0,8","1,3","4,3","8,7","10,1","7,3","7,6","10,1","11,1","12,0","9,3","2,9","85,8",311,"86,4%"
11150030,PM,Acandí,Acandí,Chocó,1,2,"-77,28","8,53","8,4","5,6","8,9","13,0","15,8","14,1","16,1","15,4","12,6","13,5","14,6","12,5","150,5",359,"99,7%"
55015010,CP,Pie de Pato - AUT ,Alto Baudó (Pie De Pato),Chocó,9,40,"-76,97","5,52","14,6","12,4","13,3","16,0","18,3","18,5","19,6","19,0","17,2","18,2","19,5","18,7","205,4",342,"95,0%"
56015010,CO,Panamericana,Bahía Solano (Mutis),Chocó,1,4,"-77,40","6,22","15,0","11,3","11,6","18,0","22,5","23,6","23,8","24,1","24,6","25,2","24,6","22,5","246,7",341,"94,7%"
11080010,CO,Bellavista,Bojayá (Bellavista),Chocó,1,15,"-76,89","6,56","16,4","12,6","14,6","20,4","23,3","22,3","22,6","22,5","21,6","22,0","22,6","22,2","243,1",357,"99,2%"
11090010,PM,Opogado,Bojayá (Bellavista),Chocó,1,50,"-76,97","6,81","9,3","6,7","9,4","12,9","17,9","16,2","17,2","18,2","15,2","14,4","15,4","13,8","166,6",355,"98,6%"
11030010,PM,Cértegui,Cértegui,Chocó,9,72,"-76,61","5,38","18,3","16,9","18,0","19,6","20,5","19,4","20,2","20,9","19,9","19,5","19,7","19,3","232,2",330,"91,7%"
11010010,PM,La Vuelta,Cértegui,Chocó,1,98,"-76,54","5,46","19,3","18,6","19,9","22,6","23,4","22,0","23,1","22,7","22,3","23,1","22,8","21,5","261,2",356,"98,9%"
11020010,PM,Carmen de Atrato,El Carmen (Choco),Chocó,1,1850,"-76,14","5,91","11,5","12,7","16,8","19,5","22,0","19,0","17,5","17,5","18,8","21,9","20,8","15,5","213,5",360,"100,0%"
11020050,PM,El Pinon,El Carmen (Choco),Chocó,1,715,"-76,25","5,76","20,7","19,3","21,5","23,5","26,3","24,3","23,3","23,7","24,5","26,1","27,1","24,2","284,6",336,"93,3%"
54090010,PM,Palestina,El Litoral Del San Juán (Docordó),Chocó,9,15,"-77,14","4,16","18,0","14,3","16,2","18,1","21,3","20,9","22,8","23,0","22,4","22,4","20,8","20,2","240,3",335,"93,1%"
54010010,CO,Istmina,Istmina,Chocó,9,78,"-76,69","5,16","19,1","18,3","18,9","19,8","21,4","21,3","22,6","22,1","21,5","20,6","20,3","20,1","246,0",332,"92,2%"
55010020,PM,Pie de Pepe,Istmina,Chocó,9,53,"-76,82","5,12","16,8","14,7","16,4","17,3","19,0","17,2","19,0","19,1","16,6","16,5","17,5","16,3","206,5",350,"97,2%"
11035010,CP,Lloró,Lloró,Chocó,1,41,"-76,58","5,51","21,7","19,3","20,7","22,5","23,6","23,2","24,0","24,7","23,6","24,2","24,3","23,8","275,6",320,"88,9%"
11050060,PM,Alto del Buey,Medio Atrato (Beté),Chocó,1,100,"-76,92","6,11","13,7","10,6","12,2","15,5","18,6","18,4","18,6","19,8","17,0","16,7","17,5","16,8","195,6",353,"98,1%"
11050020,CO,Bete,Medio Atrato (Beté),Chocó,1,25,"-76,78","5,99","13,3","10,2","11,0","15,5","17,8","16,1","17,2","18,0","17,1","15,6","16,9","17,0","185,6",304,"84,4%"
11050030,PM,El Buey,Medio Atrato (Beté),Chocó,1,25,"-76,82","6,10","13,5","10,0","11,4","14,8","17,3","16,2","18,0","17,8","16,1","16,0","16,8","16,3","184,2",347,"96,4%"
54020010,PM,Andagoya,Medio San Juan,Chocó,9,62,"-76,70","5,10","24,9","22,1","23,5","24,1","26,2","24,3","24,8","26,4","25,3","25,6","24,6","24,2","296,2",349,"96,9%"
54020080,PM,Bebedo,Medio San Juan,Chocó,9,35,"-76,83","4,93","17,9","14,5","15,3","16,3","18,6","18,4","18,8","20,4","18,2","18,3","18,4","18,3","213,6",351,"97,5%"
54085010,CO,Noanama,Medio San Juan,Chocó,9,28,"-76,93","4,69","24,2","20,6","22,5","23,4","25,0","25,0","26,4","27,1","25,7","25,6","24,7","24,2","294,4",310,"86,1%"
54020020,CO,Novita,Nóvita,Chocó,9,71,"-76,61","4,96","21,2","18,8","21,1","20,9","22,6","21,5","21,6","22,2","22,7","24,1","23,9","23,2","263,8",343,"95,3%"
11045010,SP,Aeropuerto El Caraño,Quibdó,Chocó,1,75,"-76,64","5,69","22,2","19,1","21,3","24,0","25,1","24,0","25,1","26,3","25,2","24,5","24,6","25,5","286,9",359,"99,7%"
11050010,PM,Tagachi,Quibdó,Chocó,1,20,"-76,73","6,22","12,8","10,6","11,5","14,8","16,6","17,1","17,4","17,2","16,2","16,3","17,4","16,4","184,1",357,"99,2%"
11040010,PM,Tutunendo,Quibdó,Chocó,1,54,"-76,54","5,74","19,4","16,9","17,6","20,0","21,8","21,2","22,6","23,6","21,3","20,8","22,9","22,6","250,5",356,"98,9%"
